1	Abilene regional airport	serves With in	Abiliene, part of Jones County, Texas,
81	He	played, played with	Twilight
81	He	been with	the Lotus Eaters band
82	The musician	originates from	Katowice, Poland
82	he	performing in	1994
82	he	originates from	Katowice, Poland
82	Katowice	is	Poland
82	The musician	in	1994
82	He	played	the band Kaliber 44
82	He	played to associated	the rapper Magik
82	He	is associated	the rapper Magik
82	the band	is	Kaliber 44
82	The musician	originates	Abradab
82	The musician	originates, originates from	Katowice
82	The musician	originates	Poland
82	The musician	originates started, started performing, performing in	1994
82	He	played, played with	the band
82	He	played associated	Kaliber 44
82	He	associated with	the rapper Magik
83	Abradab	came from	Katowice, Poland
83	Abradab	peforming in	1994
83	Katowice	is	Poland
83	He	played	Kaliber 44
83	He	played to associated	the rapper Magik
83	He	is associated	the rapper Magik
83	Abradab	came, came from	Katowice
83	Abradab	came started	Poland
83	Abradab	started peforming, peforming in	1994
83	He	played, played with	Kaliber 44
83	He	played associated, associated with	the rapper Magik
84	Katowice	born	Abradab
84	Poland	born	Abradab
84	Katowice	began to performing in	1994
84	Katowice	began to associated	Magik and Kaliber 44
84	Katowice	is associated	Magik and Kaliber 44
84	Magik	Magik	Kaliber 44
84	Katowice	born	Katowice Katowice
84	Katowice	born	Abradab
84	Katowice	began, began performing, performing in	1994
84	Katowice	began associated, associated with	Magik Kaliber 44
85	Ace Wilder	has	a musical background as a solo singer
85	Ace Wilder	was born on in	July 23rd, 1982,
85	Ace Wilder	has to born on	July 23rd, 1982,
85	Ace Wilder	was born on in	Sweden
85	Ace Wilder	has to born in	Sweden
85	Ace Wilder	has	a musical background
85	Ace Wilder	a musical background as	a solo singer
85	Ace Wilder	has born, born on	July 23rd, 1982
85	Ace Wilder	born in	Sweden
86	Solo singer Ace Wilder	born on	July 23, 1982
86	Solo singer Ace Wilder	born in	the country of Sweden
86	Solo singer Ace Wilder	born, born on	July 23, 1982
86	Solo singer Ace Wilder	born in	the country
86	Solo singer Ace Wilder	the country of	Sweden
87	Ace Wilder's occupation	is	a solo singer
87	He	born in	Sweden
87	He	born on	23 July 1982
87	He	is a solo singer born, born in	Sweden
87	He	born on	23 July 1982
88	Agustin Barboza	born in	Asuncion, Paraguay
88	Agustin Barboza	is	ethnic mestizo
88	he	is	ethnic mestizo
88	he	was born in	Agustin Barboza
88	Asuncion	is	Paraguay
88	Spanish	is	the official language of Paraguay and Juan Afara
88	Spanish	is	the leader of the country
88	Agustin Barboza	is	the leader of the country
88	he	is	the leader of the country
88	Agustin Barboza	is	the official language of Paraguay and Juan Afara
88	he	is	the official language of Paraguay and Juan Afara
88	Agustin Barboza	born, born in	Asuncion
88	Agustin Barboza	born	Paraguay
88	Spanish	ethnic mestizo is the official language, the official language of	Paraguay Juan Afara
88	Spanish	the leader, the leader of	the country
89	Agustin Barboza	born in	Asuncion, Paraguay where the ethnic group are called Mestizo
89	the ethnic group	are called	Mestizo
89	Asuncion	is	Paraguay where the ethnic group are called Mestizo
89	Paraguay	are called	Mestizo
89	The country's leader	is	Juan Afara
89	The country's leader	uses	the Spanish language
89	Agustin Barboza	uses	the Spanish language
89	the ethnic group	uses	the Spanish language
89	Agustin Barboza	is	Juan Afara
89	the ethnic group	is	Juan Afara
89	Agustin Barboza	born, born in	Asuncion
89	Agustin Barboza	called	Paraguay
89	The country's leader	called is Juan Afara, is uses	the Spanish language
90	Agustin Barboza	speaking	Spanish speaking, Asuncion, Paraguay
90	speaking	is	Spanish
90	Paraguay	is	home to the Mestizo people
90	Agustin Barboza	is led by	Juan Afara
90	Paraguay	is led by	Juan Afara
90	Paraguay	born, born in Spanish speaking is, is also home, home to	the Mestizo people
90	Paraguay	is led by	Juan Afara
91	Disco	derives from	rhythm and blues which originated from the blues
91	rhythm	originated from	the blues
91	Rhythm	is	the musical genre of Ahmet Ertegun who died in the United States where the African Americans are an ethnic group
91	blues	is	the musical genre of Ahmet Ertegun who died in the United States where the African Americans are an ethnic group
91	the musical genre	died in	the United States where the African Americans are an ethnic group
91	the African Americans	are	an ethnic group
91	Disco	derives, derives from	rhythm
91	Disco	originated, originated from	the blues
91	Rhythm	is	Rhythm blues
91	Rhythm	the musical genre, the musical genre of	Ahmet Ertegun
91	Rhythm	died, died in	the United States
92	a rhythm and blues musician	died in	the US
92	a rhythm and blues musician	are	where African Americans are an ethnic group
92	African Americans	are	an ethnic group
92	Disco	is	a derivative of rhythm and blues which was itself derived from blues music
92	rhythm	was derived from	which
92	rhythm	derived from	blues music
92	African Americans	Ahmet Ertegun in, died in	the US
92	Disco	are an ethnic group is a derivative, a derivative of	rhythm
92	Disco	derived, derived from	blues music
93	Ahmet Ertegun	is	a rhythm and blues artist whose background is non performing personnel
93	Ahmet Ertegun	is to born in	Washington D.C., the United States
93	Ahmet Ertegun	was born in	Washington D.C., the United States
93	artist	is performing	personnel
93	artist	artist	personnel
93	whose background	is performing	personnel
93	whose background	is to born in	Washington D.C., the United States
93	whose background	was born in	Washington D.C., the United States
93	whose background	is	a rhythm and blues artist whose background is non performing personnel
93	Washington D.C.	is	the United States
93	Ahmet Ertegun	born	1923
93	whose background	born	1923
93	Ahmet Ertegun	is artist	whose background
93	Ahmet Ertegun	performing	personnel
93	Ahmet Ertegun	is born, born in	Washington D.C.
94	Ahmet Ertegun	is from in	Washington D.C.
94	Ahmet Ertegun	is from in	the United States
94	Ahmet Ertegun	Born in	Born in 1923
94	Ahmet Ertegun	Born in	1923
94	Ertegun	has	a background as a non performing personnel
94	Ertegun	is	Rhythm and Blues
94	Ertegun	is	Blues
94	his musical genre	is	Rhythm and Blues
94	his musical genre	is	Blues
94	his musical genre	has	a background as a non performing personnel
94	Ahmet Ertegun	Born in	1923
94	Ahmet Ertegun	is, is from	Washington D.C.
94	Ahmet Ertegun	is in	the United States
94	Ertegun	has	a background
94	Ertegun	a background as	a non performing personnel
94	Ertegun	Rhythm	his musical genre Blues
95	Ahmet Ertegun genre	is	rhythm and blues
95	Ahmet Ertegun genre	is	blues
95	Ahmet Ertegun genre	Born in	Born in Washington, DC, U.S.A. (1923
95	Ahmet Ertegun genre	although is performing	although his background is non performing
95	Ahmet Ertegun genre	Born in	Washington, DC, U.S.A. (1923)
95	U.S.A.	is	1923
95	U.S.A.	U.S.A.	1923
95	Washington, DC	U.S.A.	1923
95	Ahmet Ertegun genre	Born in	Washington, DC U.S.A. Washington, DC
95	Ahmet Ertegun genre	is rhythm	his background
96	whose musical genre	is	Rock music
96	Alan Frew	has	a background as a solo singer
96	Rock music	originated from	country music
96	Rock music	has	its stylistic origins in the Blues
96	A musical fusion	is	bhangra music
96	Alan Frew	is Rock music has	a background
96	Alan Frew	a background as	a solo singer
96	Rock music	originated, originated from	country music
96	Rock music	originated has	its stylistic origins
96	Rock music	its stylistic origins in	the Blues
96	A musical fusion	is, A musical fusion of	rock music
97	Singer Alan Frew	is	a rock musician
97	Singer Alan Frew	originates from	the blues and country music
97	Singer Alan Frew	while lending to	while lending itself to Bhangra fusion
97	Singer Alan Frew	lending	itself
97	Singer Alan Frew	originates to lending	Bhangra fusion
97	Singer Alan Frew	is a rock musician originates, originates from	the blues
97	Singer Alan Frew	lending	itself
97	Singer Alan Frew	lending to	Bhangra fusion
98	Singer Alan Frew	is	a rock musician
98	Rock	has	its origins in country and blues
98	Rock	while influencing	while influencing bhangra
98	Rock	influencing	bhangra
98	Rock	is a rock musician has	its origins
98	Rock	its origins in	country
98	Rock	influencing	bhangra
99	Alan Frew	is from	Newmarket, Ontario, Canada,
99	Alan Frew	was born in	Alan Frew, who is from Newmarket, Ontario, Canada,
99	Alan Frew	born in	Coatbridge
99	Ontario	is	Canada
99	He	is	a musician and solo singer
99	Alan Frew	is, is from	Newmarket Ontario
99	Alan Frew	born	Canada
99	Alan Frew	born in	Coatbridge
100	Alan Frew	is from	Coatbridge, Newmarket, Ontario, Canada
100	Alan Frew	is	a musician and solo singer
100	he	is	a musician and solo singer
100	he	is from	Coatbridge, Newmarket, Ontario, Canada
100	Alan Frew	is, is from	Coatbridge Newmarket Ontario Canada
100	Alan Frew	a musician and solo singer	he
101	Singer Alan Frew	born in	Coatbridge
101	Singer Alan Frew	born to is from	Newmarket, Ontario, Canada
101	Ontario	is	Canada
101	Singer Alan Frew	born, born in	Coatbridge
101	Singer Alan Frew	is from	Newmarket Ontario
102	He	plays	the band Chameleon Circuit
102	He	performs	electronic music
102	the band	is	Chameleon Circuit
102	Alex Day	associated	the musical artist Charlie McDonnell
102	the musical artist	is	Charlie McDonnell
102	He	Born in, the London Borough of, started performing, performing in	2006
102	He	plays, plays with	the band
102	He	plays performs	Chameleon Circuit
102	Alex Day	associated, associated with	the musical artist
103	Alex Day	born in	the London Borough of Havering
103	Alex Day	became in	active
103	Alex Day	born to became in	electronic music
103	Alex Day	born to became in	2006
103	the London Borough	of	Havering of Havering
103	He	plays	Chameleon circuit
103	He	plays to associated	Charlie McDonnell
103	He	is associated	Charlie McDonnell
103	Alex Day	born, born in	the London Borough
103	Alex Day	the London Borough of	Havering
103	Alex Day	born became, became in	electronic music
103	Alex Day	became in	2006
103	He	plays, plays with	Chameleon circuit
103	He	plays associated, associated with	Charlie McDonnell
104	Electronic musician Alex Day	born in	the London Borough of Havering
104	the London Borough	of	Havering of Havering
104	He	began in	his active career
104	He	began in	2006
104	He	began to associated	artists Charlie McDonnell and the Chameleon Circuit
104	He	is associated	artists Charlie McDonnell and the Chameleon Circuit
104	artists	is	Charlie McDonnell and the Chameleon Circuit
104	Electronic musician Alex Day	born, born in	the London Borough
104	Electronic musician Alex Day	the London Borough of	Havering
104	He	began	his active career
104	He	began in	2006
104	He	began associated, associated with	artists
105	Alfred Garth Jones	born in	Manchester
105	Alfred Garth Jones	born to died in	Sidcup, London
105	Sidcup	is	London
105	The leader	is	the European Parliament, and the leader of Manchester
105	The leader	is	the leader of Manchester
105	The leader	is	The Labour Party (UK)
105	Alfred Garth Jones	is	The Labour Party (UK)
105	Alfred Garth Jones	is	the European Parliament, and the leader of Manchester
105	Alfred Garth Jones	is	the leader of Manchester
105	The Labour Party	is	UK
105	Alfred Garth Jones	born, born in	Manchester
105	Alfred Garth Jones	born died, died in	Sidcup
105	The leader	is	London
105	The leader	The leader of	London
105	The leader	is the European Parliament, the leader of	Manchester
105	The leader	The Labour Party	UK
106	Alfred Garth Jones	born in	Manchester
106	Alfred Garth Jones	born to passed in	Sidcup, London
106	Sidcup	is	London
106	The Labour Party	is	the leader of Manchester
106	The European parliament	is	the leader of London
106	Alfred Garth Jones	born, born in	Manchester
106	Alfred Garth Jones	born passed, passed away, passed in	Sidcup
106	The Labour Party	is the leader, the leader of	Manchester
106	The European parliament	is the leader, the leader of	London
107	Alfred Garth Jones	born in	Manchester
107	Alfred Garth Jones	born to died in	Sidcup, London
107	Alfred Garth Jones	led	led by the European Parliament
107	Alfred Garth Jones	led by	the European Parliament
107	Manchester	is led	the Labour Party
107	Alfred Garth Jones	born, born in	Manchester
107	Alfred Garth Jones	born died, died in	Sidcup London
107	Alfred Garth Jones	led by	the European Parliament
107	Manchester	led	the Labour Party
108	Alfredo Zitarrosa	performs	Zamba music
108	Alfredo Zitarrosa	has	a background as a solo singer
108	He	signed	the RCA Records label
108	He	has been associated	the musicians Ciro Pérez and Héctor Numa Moraes
108	He	signed to associated	the musicians Ciro Pérez and Héctor Numa Moraes
108	the musicians	is	Ciro Pérez and Héctor Numa Moraes
108	Alfredo Zitarrosa	performs	Zamba music
108	Alfredo Zitarrosa	performs has	a background
108	Alfredo Zitarrosa	a background as	a solo singer
108	He	signed, signed to	the RCA Records label
108	He	signed associated, associated with	the musicians
109	Alfredo Zitarrosa	recorded	his songs
109	Alfredo Zitarrosa	recorded	the RCA Records Label
109	Alfredo's background	is	solo singing in the zamba style
109	Ciro Perez	are	musicians associated with Alfredo Zitarrosa
109	Hector Numa Moraes	are	musicians associated with Alfredo Zitarrosa
109	musicians	associated with	Alfredo Zitarrosa
109	musicians	associated	Alfredo Zitarrosa
109	Alfredo Zitarrosa	recorded	his songs
109	Alfredo Zitarrosa	recorded with	the RCA Records Label
109	Alfredo's background	is solo singing, solo singing in	the zamba style
109	Ciro Perez	are	Ciro Perez Hector Numa Moraes Ciro Perez
109	Ciro Perez	musicians, musicians associated, associated with	Alfredo Zitarrosa
110	Alfredo Zitarrosa	is	a Zamba solo singer associated with Ciro Perez and Hector Numa Moraes
110	a Zamba solo singer	associated with	Ciro Perez and Hector Numa Moraes
110	a Zamba solo singer	associated	Ciro Perez and Hector Numa Moraes
110	He	signed	RCA records
110	Alfredo Zitarrosa	is a Zamba solo singer, a Zamba solo singer associated, associated with	Ciro Perez Hector Numa Moraes
110	He	signed, signed to	RCA records
111	Alison O'Donnell	began in	her music career
111	Alison O'Donnell	began in	1963
111	She	has been	a member of Flibbertigibbet and Mellow Candle Bands
111	She	is	a Irish folk singer signed to the Static Caravan record label
111	a Irish folk singer	signed to	the Static Caravan record label
111	a Irish folk singer	signed	the Static Caravan record label
111	Alison O'Donnell	began	her music career
111	Alison O'Donnell	began in	1963
111	She	been a member, a member of	Flibbertigibbet Mellow Candle Bands
111	She	is a Irish folk singer, a Irish folk singer signed, signed to	the Static Caravan record label
112	Alison O'Donnell	played	Irish folk music
112	Alison O'Donnell	played	the Flibbertigibbet band and Mellow Candle
112	She	became in	active
112	She	became in	1963
112	She	became to signed	Static Caravan Recordings
112	She	is signed	Static Caravan Recordings
112	Alison O'Donnell	played	Irish folk music
112	Alison O'Donnell	played with	the Flibbertigibbet band
112	She	became, became in	1963
112	She	became signed, signed to	Static Caravan Recordings
113	Anders Osborne's musical career	began in	1989
113	His genre	is	Rhythm and blues
113	His genre	is	blues
113	His genre	is associated	he
113	he	is to associated	the musical artists Billy Iuso and Tab Benoit
113	he	is	Rhythm and blues
113	he	is	blues
113	the musical artists	is	Billy Iuso and Tab Benoit
113	Anders Osborne	associated	the band
113	Anders Osborne's musical career	began, began in	1989
113	he	is Rhythm, is associated, associated with	the musical artists
113	Anders Osborne	associated also associated, associated with	the band
113	Anders Osborne	associated	Voice of the Wetlands All-Stars
114	Anders Osborne	started in	his musical performing
114	Anders Osborne	started in	1989, where he met musical artists Tab Benoit and Billy Iuso, with the band Voice of the Wetlands All-Stars
114	he	met	musical artists Tab Benoit and Billy Iuso
114	he	met	the band Voice of the Wetlands All-Stars
114	musical artists	is	Tab Benoit and Billy Iuso
114	the band	is	Voice of the Wetlands All-Stars
114	1989	met	musical artists Tab Benoit and Billy Iuso
114	A. Osborne	performs in	the rhythm and blues style
114	Anders Osborne	started	his musical performing
114	Anders Osborne	started in	1989
114	Anders Osborne	met	he
114	Anders Osborne	met	musical artists
114	Anders Osborne	met	Tab Benoit Billy Iuso
114	Anders Osborne	met with	the band
114	A. Osborne	performs	Voice of the Wetlands All-Stars
114	A. Osborne	performs, performs in	the rhythm and blues style
115	Anders Osborne	started to performing in	1989
115	His genre	is	rhythm and blues
115	His genre	is	blues
115	He	has worked	Tab Benoit
115	He	worked to associated	the musical artist Billy Iuso
115	He	is associated	the musical artist Billy Iuso
115	the musical artist	is	Billy Iuso
115	Anders Osborne	started, started performing, performing in	1989
115	He	is rhythm worked, worked with	Tab Benoit
115	He	worked associated, associated with	the musical artist
115	He	with with	Billy Iuso
116	Anders Osborne	is	a rock guitarist associated with Johnny Sansone
116	Anders Osborne	is to signed	Okeh records
116	a rock guitarist	associated with	Johnny Sansone
116	a rock guitarist	associated	Johnny Sansone
116	Bhangra	is	a musical fusion of rock music
116	Anders Osborne	is a rock guitarist, a rock guitarist associated, associated with	Johnny Sansone
116	Anders Osborne	is signed, signed to	Okeh records
116	Bhangra	is a musical fusion, a musical fusion of	rock music
117	Rock guitarist Anders Osborne	signed	Okeh Records
117	Rock guitarist Anders Osborne	signed to associated	musician Johnny Sansone
117	Rock guitarist Anders Osborne	is associated	musician Johnny Sansone
117	Bhangra	is	a fusion of rock music
117	Rock guitarist Anders Osborne	signed, signed with	Okeh Records
117	Rock guitarist Anders Osborne	signed associated, associated with	musician Johnny Sansone
117	Bhangra	is a fusion, a fusion of	rock music
118	Rock guitarist Anders Osborne	signed	Okeh Records
118	Rock guitarist Anders Osborne	signed to associated	artist Johnny Sansone
118	Rock guitarist Anders Osborne	is associated	artist Johnny Sansone
118	Bhangra	is	fusion of rock
118	Rock guitarist Anders Osborne	signed, signed with	Okeh Records
118	Rock guitarist Anders Osborne	signed associated, associated with	artist Johnny Sansone
118	Bhangra	is fusion, fusion of	rock
119	Solo singer	was born in	Solo singer, Andra
119	Solo singer	born in	1986
119	Solo singer	born in	Romania
119	Solo singer	is	Andra
119	Andra	is	a rhythm and blues singer whose occupation is
119	Solo singer Andra	born	Andra
119	Solo singer Andra	born, born in	1986
119	Solo singer Andra	born in	Romania
119	Andra	is a rhythm and blues singer	whose occupation
120	The singer	was born in	The singer Andra
120	The singer	born in	Romania
120	The singer	born in	1986
120	The singer	performs as	rhythm and blues
120	The singer	performs as	blues
120	The singer	born to performs as	a solo artist
120	The singer	is	Andra
120	The singer Andra	born	Andra
120	The singer Andra	born, born in	Romania
120	The singer Andra	born in	1986
120	The singer Andra	born performs	rhythm
120	The singer Andra	performs as	a solo artist
121	The Rhythm and blues solo singer musician Andra	was born in	The Rhythm and blues solo singer musician Andra,
121	The Rhythm and blues solo singer musician Andra	born in	Romania
121	The Rhythm and blues solo singer musician Andra	born	1986
121	The Rhythm and blues solo singer musician Andra	born, born in	Romania
122	Singer	is	Andra
122	Câmpia	is	Turzii
122	Singer	in	1986
122	Andra	is With	a solo singer, who performs rhythm and blues music
122	Andra	is With	a carrer in singing
122	a solo singer	performs	rhythm and blues music
122	Singer Andra	Singer	Andra
122	Singer Andra	Singer in	Câmpia
122	Singer Andra	Singer in	Turzii
122	Singer Andra	is With	1986
122	Singer Andra	a carrer in	a carrer
122	Andra	is a solo singer performs	rhythm and blues music
123	Andra	born in	Campia Turzii
123	Andra	born in	1986
123	She	began as	her career
123	She	began as	a solo singer and sings for a living in the genre Rhythm and blues
123	Andra	born, born in	Campia Turzii
123	Andra	born in	1986
123	She	began	her career
123	She	began as	a solo singer
123	She	a solo singer for	a living
123	She	a living in	the genre Rhythm blues
124	Andra	is	a solo rhythm and blues singer who was born in 1986 in Campia Turzii
124	a solo rhythm and blues singer	was born in	who
124	a solo rhythm and blues singer	born in	1986
124	a solo rhythm and blues singer	born in	Campia Turzii
124	Andra	is a solo rhythm and blues singer born, born in	1986
124	Andra	born in	Campia Turzii
125	Andrew Rayel	was born in	who
125	Andrew Rayel	born in	Chisinau, Moldova
125	Andrew Rayel	started in	his career
125	Andrew Rayel	started in	2009
125	Andrew Rayel	is	trance music
125	his musical genre	is	trance music
125	his musical genre	started in	his career
125	Chisinau	is	Moldova
125	He	associated	Christian Burns and Armin van Buuren
125	Andrew Rayel	born, born in	Chisinau
125	Andrew Rayel	started	Moldova
125	Andrew Rayel	started in	his career
125	Andrew Rayel	started	2009
125	He	trance music associated, associated with	Christian Burns Armin van Buuren
126	Andrew Rayel	born in	Chisinau, Moldova
126	Chisinau	is	Moldova
126	He	is	an associate of Armin van Buuren and Christian Burns
126	Mr Rayel's musical genre	is	Trance which he started in 2009
126	he	started in	which
126	he	started in	2009
126	Trance	started in	which
126	Trance	in	2009
126	Andrew Rayel	born, born in	Chisinau
126	He	is	Moldova
126	He	is an associate, an associate of	Armin van Buuren Christian Burns
126	Mr Rayel's musical genre	is Trance	he
126	Mr Rayel's musical genre	started, started in	2009
127	Andrew Rayel	born in	Chisinau, Moldova
127	Chisinau	is	Moldova
127	He	began in	his musical career
127	He	began in	2009
127	He	has performed	the genre of Trance music
127	He	associated	the musical artist Armin van Buuren
127	the musical artist	is	Armin van Buuren
127	Andrew Rayel	born, born in	Chisinau
127	He	began	Moldova
127	He	began	his musical career
127	He	began in	2009
127	He	began performed	the genre
127	He	the genre of	Trance music
127	He	associated, associated with	the musical artist
127	He	with with	Armin van Buuren
128	The musician	is	part of the Kaiser Chiefs
128	The musician	is to signed	the record label B-Unique Records and Polydor Records
128	The musician	is signed	the record label B-Unique Records and Polydor Records
128	The musician	is	Andrew White
128	He	started in	his musical career
128	He	started in	2003
128	He	started to associated	Marry Banilow
128	He	was associated	Marry Banilow
128	The musician Andrew White	is	Andrew White
128	The musician Andrew White	is part, part of	the Kaiser Chiefs
128	The musician Andrew White	is signed, signed to	the record label B-Unique Records Polydor Records
128	He	started	his musical career
128	He	started in	2003
128	He	started associated, associated with	Marry Banilow
129	B-Unique Records	began in	2003
129	Polydor Records artist Andrew White	began in	2003
129	B-Unique Records	began to associated	the Kaiser Chiefs
129	B-Unique Records	is associated	the Kaiser Chiefs
129	Polydor Records artist Andrew White	began to associated	the Kaiser Chiefs
129	Polydor Records artist Andrew White	is associated	the Kaiser Chiefs
129	B-Unique Records	artist	Marry Banilow
129	Polydor Records artist Andrew White	artist	Marry Banilow
129	B-Unique Records	began, began in	2003
129	B-Unique Records	began associated, associated with	the Kaiser Chiefs
129	B-Unique Records	associated artist	Marry Banilow
130	B-Unique Records	began in	his career
130	Polydor Recording artist Andrew White	began in	his career
130	B-Unique Records	began in	2003
130	Polydor Recording artist Andrew White	began in	2003
130	He	associated	the Kaiser Chiefs and Marry Banilow
130	B-Unique Records	began	his career
130	B-Unique Records	began in	2003
130	He	associated, associated with	the Kaiser Chiefs Marry Banilow
131	Andrew Rayel	wad	a string instrumentalist who is associated with Armin van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, house musician Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin and Alexandra Badoi
131	a string instrumentalist	is associated	who
131	a string instrumentalist	associated	Armin van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, house musician Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin and Alexandra Badoi
131	Andrew Rayel	wad	a string instrumentalist
131	Andrew Rayel	associated, associated with	Armin van Buuren Bobina Mark Sixma Jonathan Mendelsohn house musician Christian Burns Jwaydan Alexander Popov Jano Alexandre Bergheau Jonny Rose Sylvia Tosun Lira Yin Alexandra Badoi
132	String instrumentalist Andrew Rayel	associated	the musical artists: Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns (house music), Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, and Alexandra Badoi
132	the musical artists	is	Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns (house music), Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, and Alexandra Badoi
132	Armin Van Buuren	is	Bobina, Mark Sixma
132	Christian Burns	is	house music
132	String instrumentalist Andrew Rayel	associated, associated with	the musical artists
133	String instrumentalist Andrew Rayel	associated	Armin van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns (House music), Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin and Alexandra Badoi
133	Armin van Buuren	is	Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns (House music), Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin and Alexandra Badoi
133	Christian Burns	is	House music
133	String instrumentalist Andrew Rayel	associated, associated with	Armin van Buuren
134	Allen Forrest	is	a hip hop artist who was born on February 4, 1981
134	a hip hop artist	was born on	who
134	a hip hop artist	born on	February 4, 1981
134	Hip hop music	originated from	disco and funk music
134	Hip hop music	derives from	its sounds
134	Drum	derives from	its sounds
134	bass	derives from	its sounds
134	Drum	originated to derives from	hip hop music
134	bass	originated to derives from	hip hop music
134	Drum	originated from	disco and funk music
134	bass	originated from	disco and funk music
134	Allen Forrest	is a hip hop artist born, born on	February 4, 1981
134	Hip hop music	originated, originated from	disco and funk music
134	Drum	originated derives	Drum bass
134	Drum	derives from	its sounds
135	whose musical genre	is	hip hop music, date of birth
135	whose musical genre	is	date of birth
135	Allen Forrest	is	04th February 1981
135	Hip Hop music	has	its origins in Funk and Disco
135	Drum	derives from	its sounds
135	bass	derives from	its sounds
135	Drum	derives from	hip hop music
135	bass	derives from	hip hop music
135	Drum and bass	derives from	its sounds
135	Allen Forrest	is hip hop music, date of	birth
135	Hip Hop music	is 04th February 1981 has	its origins
135	Hip Hop music	its origins in	Funk Disco
135	Drum	derives	its sounds
135	Drum	derives from	hip hop music
136	Allen Forrest	born on	February 4, 1981
136	Allen Forrest	plays	Hip Hop music which has its origins in Disco music
136	Hip Hop music	has	its origins in Disco music
136	Hip hop	came from	funk music and Drum and Bass music
136	Allen Forrest	born, born on	February 4, 1981
136	Allen Forrest	born plays	Hip Hop music
136	Allen Forrest	has	its origins
136	Allen Forrest	its origins in	Disco music
136	Hip hop	came, came from	funk music
136	Hip hop	came derived, derived from	Hip Hop
137	Agustin Barboza	born in	Asuncion, in Paraguay
137	The country	has	an ethnic group called the Mestizo
137	an ethnic group	called	the Mestizo
137	it	is	the country where Spanish is spoken and which is led by Juan Afara
137	Spanish	is led	which
137	which	is led by	Juan Afara
137	the country	is spoken	Spanish
137	Agustin Barboza	born, born in	Asuncion
137	Agustin Barboza	Asuncion in	Paraguay
137	Agustin Barboza	The country has	an ethnic group
137	Spanish	an ethnic group called is, is also the country spoken, spoken led by	Juan Afara
138	Agustin Barboza	born in	Asuncion, Paraguay where the people speak Spanish
138	the people	speak	Spanish
138	Asuncion	is	Paraguay where the people speak Spanish
138	Paraguay	speak	Spanish
138	Juan Afara	leads	the country and an ethnic group in Paraguay
138	Juan Afara	leads	an ethnic group in Paraguay
138	Juan Afara	are	the Mestizo people
138	Agustin Barboza	born, born in	Asuncion
138	Agustin Barboza	speak	Paraguay
138	Agustin Barboza	speak	the people
138	Agustin Barboza	speak	Spanish
138	Juan Afara	leads	the country
138	Juan Afara	an ethnic group in	Paraguay
139	Agustin Barboza	born in	Spanish speaking Asuncion, Paraguay, home of the Mestizo
139	Spanish speaking Asuncion	is	home of the Mestizo
139	Paraguay	is led by	Juan Afara
139	Agustin Barboza	born, born in	Spanish speaking Asuncion Paraguay
139	Agustin Barboza	home of	home
139	Paraguay	led by	Juan Afara
140	The leader	is called	Juan Afara
140	The leader	is	the Mestizo people
140	one ethnic group	is	the Mestizo people
140	one ethnic group	is called	Juan Afara
140	Agustin Barboza	born in	Paraguay
140	Agustin Barboza	born to died in	Asunción, a part of Gran Asunción
140	Asunción	is	a part of Gran Asunción
140	The leader	called, The leader of	Paraguay
140	The leader	called	one ethnic group
140	Agustin Barboza	the Mestizo people born, born in	Paraguay
140	Agustin Barboza	born died, died in	Asunción
140	Agustin Barboza	a part of	a part
141	Agustin Barboza	born in	Paraguay
141	Agustin Barboza	born to died in	Asuncion which is part of Gran Asunción
141	Asuncion	is	part of Gran Asunción
141	Juan Afara	are in	the ethnic groups in Paraguay
141	the country's leader	is to are in	the ethnic groups in Paraguay
141	the Mestizo	is to are in	the ethnic groups in Paraguay
141	Agustin Barboza	born, born in	Paraguay
141	Agustin Barboza	born died, died in	Asuncion
141	Agustin Barboza	is part, part of	Gran Asunción
141	Juan Afara	is	the country's leader
141	Juan Afara	are, are among	the ethnic groups
141	Juan Afara	the ethnic groups in	Paraguay
142	Agustin Barboza	born in	Paraguay, led by Juan Afara
142	Paraguay, led by Juan Afara	led by	Juan Afara
142	The Mestizo ethnic group	is	one of the ethnic groups in Paraguay
142	Agustin	died in	Asuncion, Gran Asunción
142	Asuncion	is	Gran Asunción
142	Agustin Barboza	born, born in	Paraguay
142	Agustin Barboza	Paraguay led by	Juan Afara
142	The Mestizo ethnic group	is one, one of	the ethnic groups
