sent_id,subject,relation,object,matched,best_similarity_%,correctness,completeness,minimality,accuracy_%
127,a way,develop in,a new process that took just a few hours instead of days,False,44.9,0.449,0.0,0.0,15.0
127,a new process,took,just a few hours instead of days,False,48.4,0.484,0.0,0.0,16.1
127,a new process,took,just a few hours instead of days of days,False,44.7,0.447,0.0,0.0,14.9
127,just a few hours,of,days of days,False,37.1,0.371,0.0,0.0,12.4
127,a KOMO news photographer,discovered In,1954,False,36.8,0.368,0.0,0.0,12.3
127,a KOMO news photographer,discovered,a way,False,38.8,0.388,0.0,0.0,12.9
127,a KOMO news photographer,develop to develop,color film,False,40.8,0.408,0.0,0.0,13.6
127,a KOMO news photographer,develop in,a new process,False,37.7,0.377,0.0,0.0,12.6
127,a KOMO news photographer,took,just a few hours,False,44.4,0.444,0.0,0.0,14.8
127,a KOMO news photographer,"of instead, just a few hours of",days,False,39.0,0.39,0.0,0.0,13.0
128,Barrie,appeared In in,1964,False,38.2,0.382,0.0,0.0,12.7
128,Barrie,appeared In,1964,False,33.8,0.338,0.0,0.0,11.3
128,Barrie,appeared In in,two episodes of `` Alfred Hitchcock Presents '',False,39.6,0.396,0.0,0.0,13.2
128,Barrie,appeared in,two episodes of `` Alfred Hitchcock Presents '',False,40.7,0.407,0.0,0.0,13.6
128,Barrie,"appeared In appeared, appeared in",two episodes,False,43.4,0.434,0.0,0.0,14.5
128,Barrie,two episodes of,`` Alfred Hitchcock Presents '',False,41.7,0.417,0.0,0.0,13.9
129,he,won In from in,1972,False,38.6,0.386,0.0,0.0,12.9
129,he,won In from in,Yakutpura,False,41.9,0.419,0.0,0.0,14.0
129,he,won In from in,1978,False,38.6,0.386,0.0,0.0,12.9
129,he,won In,1972,False,31.6,0.316,0.0,0.0,10.5
129,he,"won, won from",Yakutpura,False,39.3,0.393,0.0,0.0,13.1
129,he,"in later, won in",1978,False,38.8,0.388,0.0,0.0,12.9
129,he,"in again, in from",Charminar,False,46.6,0.466,0.0,0.0,15.5
130,researchers,found In in,metallic conductivity,False,37.6,0.376,0.0,0.0,12.5
130,researchers,found In,1972,False,36.0,0.36,0.0,0.0,12.0
130,researchers,found in,the charge-transfer complex TTF-TCNQ,False,31.9,0.319,0.0,0.0,10.6
130,researchers,found In,1972,False,36.0,0.36,0.0,0.0,12.0
130,researchers,found,metallic conductivity,False,37.9,0.379,0.0,0.0,12.6
130,researchers,found in,the charge-transfer complex TTF-TCNQ,False,31.9,0.319,0.0,0.0,10.6
131,Barrie,was directed In in For by,Lee Grant,False,39.5,0.395,0.0,0.0,13.2
131,Barrie,In,1975,False,29.6,0.296,0.0,0.0,9.9
131,Barrie,directed In directed by,Lee Grant,False,40.5,0.405,0.0,0.0,13.5
131,Barrie,directed in,the television movie,False,42.9,0.429,0.0,0.0,14.3
131,Barrie,directed For,The Use,False,42.6,0.426,0.0,0.0,14.2
131,Barrie,The Use Of,The Hall,False,43.3,0.433,0.0,0.0,14.4
131,Barrie,directed as,Charlotte,False,41.2,0.412,0.0,0.0,13.7
132,she,appeared In in as,1977,False,32.2,0.322,0.0,0.0,10.7
132,she,appeared In in as,two television films,False,40.3,0.403,0.0,0.0,13.4
132,she,appeared In in as,the mother of Lesley Ann Warren 's character in `` 79 Park Avenue '' and as Emily McPhail in `` Tell Me My Name '',False,42.1,0.421,0.0,0.0,14.0
132,she,appeared In,1977,False,23.2,0.232,0.0,0.0,7.7
132,she,"appeared, appeared in",two television films,False,34.8,0.348,0.0,0.0,11.6
132,she,appeared as,the mother,False,32.2,0.322,0.0,0.0,10.7
132,she,the mother of,Lesley Ann Warren 's character,False,39.7,0.397,0.0,0.0,13.2
132,she,Lesley Ann Warren 's character in,79 Park Avenue '',False,36.7,0.367,0.0,0.0,12.2
132,she,the mother as,Emily McPhail,False,31.6,0.316,0.0,0.0,10.5
133,Rodan,became In,president of the American Society for Bone and Mineral Research,False,44.1,0.441,0.0,0.0,14.7
133,Rodan,became In,1987,False,28.6,0.286,0.0,0.0,9.5
133,Rodan,"became In became president, president of",the American Society for Bone and Mineral Research,False,41.6,0.416,0.0,0.0,13.9
134,Kelsang Gyatso,became In,outspoken against the Geshe Studies Programme,False,43.0,0.43,0.0,0.0,14.3
134,Kelsang Gyatso,became In,1990,False,33.9,0.339,0.0,0.0,11.3
134,Kelsang Gyatso,"became In became, became also, outspoken against",the Geshe Studies Programme,False,40.8,0.408,0.0,0.0,13.6
134,Kelsang Gyatso,became made,the pursuit,False,39.5,0.395,0.0,0.0,13.2
134,Kelsang Gyatso,the pursuit of,his new programmes,False,42.4,0.424,0.0,0.0,14.1
135,the Brumbies,finished In at,2004,False,41.0,0.41,0.0,0.0,13.7
135,the Brumbies,finished In at,the top of the Super 12 table,False,46.6,0.466,0.0,0.0,15.5
135,points,points,six,False,31.7,0.317,0.0,0.0,10.6
135,the Brumbies,finished In,2004,False,40.0,0.4,0.0,0.0,13.3
135,the Brumbies,"finished, finished at",the top,False,50.0,0.5,0.0,0.0,16.7
135,the Brumbies,the top of,the Super 12 table,False,43.2,0.432,0.0,0.0,14.4
135,the Brumbies,"finished, clear of",the next best team,False,54.2,0.542,0.0,0.0,18.1
136,they,applied In,2006,False,28.1,0.281,0.0,0.0,9.4
136,they,applied In,National League Three,False,40.0,0.4,0.0,0.0,13.3
136,they,finishing,"finishing in 5th place and qualifying for the play-offs , where they lost to St Albans Centurions",False,32.0,0.32,0.0,0.0,10.7
136,they,applied to finishing in,5th place,False,37.3,0.373,0.0,0.0,12.4
136,they,qualifying,"the play-offs , where they lost to St Albans Centurions",False,38.5,0.385,0.0,0.0,12.8
136,they,lost,St Albans Centurions,False,41.2,0.412,0.0,0.0,13.7
136,the play-offs,lost,St Albans Centurions,False,41.6,0.416,0.0,0.0,13.9
136,they,applied In,2006,False,28.1,0.281,0.0,0.0,9.4
136,they,"applied, applied for",National League Three,False,37.6,0.376,0.0,0.0,12.5
136,they,"finishing, finishing in",5th place,False,34.2,0.342,0.0,0.0,11.4
136,they,"finishing qualifying, qualifying for",the play-offs,False,30.4,0.304,0.0,0.0,10.1
136,they,"lost, lost to",St Albans Centurions,False,39.5,0.395,0.0,0.0,13.2
137,Sun,announced In,Project Indiana,False,29.3,0.293,0.0,0.0,9.8
137,Sun,announced In,2007,False,25.0,0.25,0.0,0.0,8.3
137,Sun,announced,"several goals , including providing an open source binary distribution of the OpenSolaris project , replacing SXDE",False,36.3,0.363,0.0,0.0,12.1
137,Sun,providing,an open source binary distribution of the OpenSolaris project,False,40.0,0.4,0.0,0.0,13.3
137,Sun,replacing,SXDE,False,26.2,0.262,0.0,0.0,8.7
137,Sun,announced In announced,Project Indiana,False,28.2,0.282,0.0,0.0,9.4
137,Sun,announced with,several goals,False,37.3,0.373,0.0,0.0,12.4
137,Sun,"several goals including, including providing",an open source binary distribution,False,36.5,0.365,0.0,0.0,12.2
137,Sun,an open source binary distribution of,the OpenSolaris project,False,43.1,0.431,0.0,0.0,14.4
137,Sun,providing replacing,SXDE,False,31.0,0.31,0.0,0.0,10.3
138,scam websites,co In,2010,False,27.3,0.273,0.0,0.0,9.1
138,scam websites,opted,"opted a photograph of her to promote health treatments , the ubiquitous `` 1 weird old tip '' belly fat diets , and penny auctions , unauthorized usage of which Theuriau was initially unaware",False,29.8,0.298,0.0,0.0,9.9
138,scam websites,opted,a photograph of her,False,38.8,0.388,0.0,0.0,12.9
138,scam websites,to promote,health treatments,False,41.5,0.415,0.0,0.0,13.8
138,scam websites,to promote,"the ubiquitous `` 1 weird old tip '' belly fat diets , and penny auctions",False,35.8,0.358,0.0,0.0,11.9
138,scam websites,to promote,penny auctions,False,36.9,0.369,0.0,0.0,12.3
138,scam websites,to promote,unauthorized usage of which Theuriau was initially unaware,False,38.1,0.381,0.0,0.0,12.7
138,scam websites,to promote,"to promote health treatments , the ubiquitous `` 1 weird old tip '' belly fat diets , and penny auctions , unauthorized usage of which Theuriau was initially unaware",False,32.3,0.323,0.0,0.0,10.8
138,scam websites,co In,2010,False,27.3,0.273,0.0,0.0,9.1
138,scam websites,co - opted,a photograph,False,37.6,0.376,0.0,0.0,12.5
138,scam websites,a photograph of,her,False,37.1,0.371,0.0,0.0,12.4
138,scam websites,promote to promote,health treatments,False,42.1,0.421,0.0,0.0,14.0
138,scam websites,was of,unauthorized usage,False,35.0,0.35,0.0,0.0,11.7
139,major vendors,launched In,several consumer-oriented motherboards using the Intel 6-series LGA 1155 chipset and AMD 9 Series AM3 + chipsets with UEFI,False,35.8,0.358,0.0,0.0,11.9
139,major vendors,launched In,2011,False,40.0,0.4,0.0,0.0,13.3
139,several consumer-oriented motherboards,using,the Intel 6-series LGA 1155 chipset and AMD 9 Series AM3 + chipsets with UEFI,False,36.5,0.365,0.0,0.0,12.2
139,several consumer-oriented motherboards,using,AMD 9 Series AM3 + chipsets with UEFI,False,39.5,0.395,0.0,0.0,13.2
139,several consumer-oriented motherboards,using,chipsets with UEFI,False,38.5,0.385,0.0,0.0,12.8
139,major vendors,launched In,2011,False,40.0,0.4,0.0,0.0,13.3
139,major vendors,launched,several consumer-oriented motherboards,False,43.4,0.434,0.0,0.0,14.5
139,major vendors,several consumer-oriented motherboards using,the Intel 6-series LGA 1155 chipset,False,37.1,0.371,0.0,0.0,12.4
139,major vendors,chipsets with,UEFI,False,37.3,0.373,0.0,0.0,12.4
140,Bloomberg Businessweek,voted In as,San Francisco,False,39.7,0.397,0.0,0.0,13.2
140,Bloomberg Businessweek,voted In,2012,False,34.6,0.346,0.0,0.0,11.5
140,Bloomberg Businessweek,voted as,America 's Best City,False,41.7,0.417,0.0,0.0,13.9
140,Bloomberg Businessweek,voted In voted,San Francisco,False,38.7,0.387,0.0,0.0,12.9
140,Bloomberg Businessweek,voted as,America 's Best City,False,41.7,0.417,0.0,0.0,13.9
141,Marcus Perperna,mentioned In,54 BC,False,37.3,0.373,0.0,0.0,12.4
141,Marcus Perperna,mentioned as,one of the consulars who bore testimony on behalf of Marcus Aemilius Scaurus at his trial,False,40.9,0.409,0.0,0.0,13.6
141,the consulars,bore on at,testimony,False,45.7,0.457,0.0,0.0,15.2
141,the consulars,bore on,behalf of Marcus Aemilius Scaurus,False,40.7,0.407,0.0,0.0,13.6
141,the consulars,bore at,his trial,False,44.4,0.444,0.0,0.0,14.8
141,Marcus Perperna,"mentioned In mentioned, mentioned as",one,False,43.9,0.439,0.0,0.0,14.6
141,Marcus Perperna,one of,the consulars,False,42.1,0.421,0.0,0.0,14.0
141,Marcus Perperna,bore,testimony,False,45.7,0.457,0.0,0.0,15.2
141,Marcus Perperna,bore on,behalf,False,38.9,0.389,0.0,0.0,13.0
141,Marcus Perperna,behalf of,Marcus Aemilius Scaurus,False,31.8,0.318,0.0,0.0,10.6
141,Marcus Perperna,bore at,his trial,False,38.4,0.384,0.0,0.0,12.8
142,there,are In,two organizations that regulate university and collegiate athletics,False,38.7,0.387,0.0,0.0,12.9
142,there,are In,Canada,False,37.9,0.379,0.0,0.0,12.6
142,two organizations,regulate,university and collegiate athletics,False,41.6,0.416,0.0,0.0,13.9
143,`` droit,can mean In,` the whole body of the Law,False,41.2,0.412,0.0,0.0,13.7
143,`` droit,mean In,French,False,38.9,0.389,0.0,0.0,13.0
143,`` droit,is,which is to say `` God and my whole body of Law,False,40.7,0.407,0.0,0.0,13.6
143,which,to say,God and my whole body of Law,False,38.1,0.381,0.0,0.0,12.7
143,which,to say,my whole body of Law,False,34.2,0.342,0.0,0.0,11.4
143,`` droit,to say,God and my whole body of Law,False,38.7,0.387,0.0,0.0,12.9
143,`` droit,to say,my whole body of Law,False,35.4,0.354,0.0,0.0,11.8
143,the motto `` dieu,is,et mon droit,False,39.0,0.39,0.0,0.0,13.0
143,`` droit,mean In,French,False,38.9,0.389,0.0,0.0,13.0
143,`` droit,mean,` the whole body,False,40.5,0.405,0.0,0.0,13.5
143,`` droit,` the whole body of,the Law,False,35.4,0.354,0.0,0.0,11.8
143,`` droit,"mean as, as in",the motto `` dieu,False,40.0,0.4,0.0,0.0,13.3
143,`` droit,is,et mon droit,False,38.4,0.384,0.0,0.0,12.8
143,`` droit,"is, say to, is say",God,False,37.5,0.375,0.0,0.0,12.5
143,`` droit,my whole body of,Law,False,30.8,0.308,0.0,0.0,10.3
144,the Samaritans,call to called In,Jewish Hebrew,False,46.8,0.468,0.0,0.0,15.6
144,they,call,themselves,False,51.0,0.51,0.0,0.0,17.0
144,they,call,`` Shamerim '',False,40.0,0.4,0.0,0.0,13.3
144,they,are called In,the Samaritans,False,48.8,0.488,0.0,0.0,16.3
144,they,while Hebrew in,while in Samaritan Hebrew,False,41.6,0.416,0.0,0.0,13.9
144,the Samaritans,called In,Jewish Hebrew,False,49.3,0.493,0.0,0.0,16.4
144,the Samaritans,"called, Hebrew in",Samaritan,False,44.2,0.442,0.0,0.0,14.7
144,they,Hebrew call,themselves,False,51.7,0.517,0.0,0.0,17.2
145,its fulfilment,revealed In,Jewish belief,False,31.1,0.311,0.0,0.0,10.4
145,its fulfilment,revealed in,the cumulation of Creation,False,41.4,0.414,0.0,0.0,13.8
145,its fulfilment,revealed in,the era of resurrection,False,37.2,0.372,0.0,0.0,12.4
145,its fulfilment,revealed In,Jewish belief,False,31.1,0.311,0.0,0.0,10.4
145,its fulfilment,"revealed, revealed in",the cumulation,False,36.8,0.368,0.0,0.0,12.3
145,its fulfilment,the cumulation of,Creation,False,40.4,0.404,0.0,0.0,13.5
145,its fulfilment,revealed in,the era,False,37.1,0.371,0.0,0.0,12.4
145,its fulfilment,the era of,resurrection,False,37.6,0.376,0.0,0.0,12.5
145,its fulfilment,in in,the physical World,False,34.5,0.345,0.0,0.0,11.5
146,Nasser,took In,control of the interior ministry post from Naguib loyalist Sulayman Hafez,False,43.2,0.432,0.0,0.0,14.4
146,Nasser,took In,June,False,29.7,0.297,0.0,0.0,9.9
146,Nasser,pressured,Naguib,False,33.3,0.333,0.0,0.0,11.1
146,Nasser,to conclude,the abolition of the monarchy,False,48.5,0.485,0.0,0.0,16.2
146,Nasser,took In took,control,False,36.6,0.366,0.0,0.0,12.2
146,Nasser,control of,the interior ministry post,False,44.4,0.444,0.0,0.0,14.8
146,Nasser,the interior ministry post from,Naguib loyalist Sulayman Hafez,False,41.9,0.419,0.0,0.0,14.0
146,Nasser,took pressured,Naguib,False,35.7,0.357,0.0,0.0,11.9
146,Nasser,"conclude to, pressured conclude",the abolition,False,41.0,0.41,0.0,0.0,13.7
146,Nasser,the abolition of,the monarchy,False,48.4,0.484,0.0,0.0,16.1
147,it,confirmed In,October 2009,False,36.6,0.366,0.0,0.0,12.2
147,it,was,a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel,False,29.7,0.297,0.0,0.0,9.9
147,the Byrom Street cutting,was,a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel,False,29.4,0.294,0.0,0.0,9.8
147,trains,being,cable hauled to Edge Hill via the Victoria Tunnel,False,36.2,0.362,0.0,0.0,12.1
147,cable,hauled to in,Edge Hill,False,33.8,0.338,0.0,0.0,11.3
147,cable,hauled to in,Edge Hill,False,33.8,0.338,0.0,0.0,11.3
147,cable,hauled to in via,the Victoria Tunnel,False,35.3,0.353,0.0,0.0,11.8
147,it,confirmed In,October 2009,False,36.6,0.366,0.0,0.0,12.2
147,it,confirmed,the Byrom Street cutting,False,42.5,0.425,0.0,0.0,14.2
147,it,"was a hitching and unhitching point, a hitching and unhitching point for",trains,False,30.4,0.304,0.0,0.0,10.1
147,it,"cable, cable hauled, hauled to",Edge Hill,False,30.6,0.306,0.0,0.0,10.2
147,it,hauled via,the Victoria Tunnel,False,37.3,0.373,0.0,0.0,12.4
148,she,joined In,the Women 's Auxiliary Air Force,False,40.5,0.405,0.0,0.0,13.5
148,she,joined In,September 1941,False,36.4,0.364,0.0,0.0,12.1
148,she,working at as,"working at the Department of the Chief of Air Staff as Assistant Section Officer for Intelligence duties , before being posted in July 1942 to Moreton-in-Marsh , where she was promoted to Section officer",False,21.6,0.216,0.0,0.0,7.2
148,she,joined to working at,the Department of the Chief of Air Staff,False,33.0,0.33,0.0,0.0,11.0
148,she,working at as,the Department of the Chief of Air Staff,False,33.3,0.333,0.0,0.0,11.1
148,she,joined to working as,Assistant Section Officer for Intelligence duties,False,37.5,0.375,0.0,0.0,12.5
148,she,working at as,Assistant Section Officer for Intelligence duties,False,38.1,0.381,0.0,0.0,12.7
148,she,being posted,July 1942,False,37.5,0.375,0.0,0.0,12.5
148,she,posted in,July 1942,False,39.3,0.393,0.0,0.0,13.1
148,she,being posted to,"Moreton-in-Marsh , where she was promoted to Section officer",False,35.6,0.356,0.0,0.0,11.9
148,she,promoted,Section officer,False,36.0,0.36,0.0,0.0,12.0
148,Moreton-in-Marsh,was promoted,she,False,45.1,0.451,0.0,0.0,15.0
148,she,joined In,September 1941,False,36.4,0.364,0.0,0.0,12.1
148,she,joined,the Women 's Auxiliary Air Force,False,39.5,0.395,0.0,0.0,13.2
148,she,"working, working at",the Department of the Chief of Air Staff,False,31.4,0.314,0.0,0.0,10.5
148,she,working as,Assistant Section Officer,False,35.5,0.355,0.0,0.0,11.8
148,she,Assistant Section Officer for,Intelligence duties,False,42.7,0.427,0.0,0.0,14.2
148,she,"working before, before posted, posted in",July 1942,False,37.0,0.37,0.0,0.0,12.3
148,she,posted to,Moreton-in-Marsh,False,38.2,0.382,0.0,0.0,12.7
148,she,"promoted, promoted to",Section officer,False,35.4,0.354,0.0,0.0,11.8
149,all cases,were In in,Van Howe 's study,False,47.1,0.471,0.0,0.0,15.7
149,all cases,were In,Van Howe 's study,False,46.3,0.463,0.0,0.0,15.4
149,all cases,were In in,circumcised boys,False,44.7,0.447,0.0,0.0,14.9
149,all cases,were in,circumcised boys,False,39.0,0.39,0.0,0.0,13.0
149,all cases,were In,Van Howe 's study,False,46.3,0.463,0.0,0.0,15.4
149,all cases,all cases of,meatal stenosis,False,37.6,0.376,0.0,0.0,12.5
149,all cases,"were, were among",circumcised boys,False,37.4,0.374,0.0,0.0,12.5
150,Michael Crichton 's first novel,published in under,his real name,False,35.2,0.352,0.0,0.0,11.7
150,only two people,exposed to,a pathogenic extraterrestrial microbe,False,40.7,0.407,0.0,0.0,13.6
150,only two people,exposed,a pathogenic extraterrestrial microbe,False,38.1,0.381,0.0,0.0,12.7
150,Michael Crichton 's first novel,survive In,`` The Andromeda Strain '',False,37.2,0.372,0.0,0.0,12.4
150,only two people,survive In,`` The Andromeda Strain '',False,37.1,0.371,0.0,0.0,12.4
150,Michael Crichton 's first novel under his real name,survive In,only two people exposed to a pathogenic extraterrestrial microbe,False,32.7,0.327,0.0,0.0,10.9
150,only two people to a pathogenic extraterrestrial microbe,survive In,Michael Crichton 's first novel published under his real name,False,31.2,0.312,0.0,0.0,10.4
150,Michael Crichton 's first novel,survive In,`` The Andromeda Strain '',False,37.2,0.372,0.0,0.0,12.4
150,Michael Crichton 's first novel,"Michael Crichton 's first novel published, published under",his real name,False,29.7,0.297,0.0,0.0,9.9
150,only two people,"survive, only two people exposed, exposed to",a pathogenic extraterrestrial microbe,False,35.2,0.352,0.0,0.0,11.7
151,Holkins,stated In,a news post,False,44.4,0.444,0.0,0.0,14.8
151,Holkins,reserved,the right to bring Carl back any time Krahulik goes to France,False,43.1,0.431,0.0,0.0,14.4
151,he,reserved,the right to bring Carl back any time Krahulik goes to France,False,43.2,0.432,0.0,0.0,14.4
151,the right,to bring,Carl,False,44.4,0.444,0.0,0.0,14.8
151,Krahulik,goes,France,False,37.8,0.378,0.0,0.0,12.6
151,time,goes,France,False,29.4,0.294,0.0,0.0,9.8
151,Holkins,stated_that,that he reserved the right to bring Carl back any time Krahulik goes to France,False,37.3,0.373,0.0,0.0,12.4
151,Holkins,stated In stated,he,False,43.0,0.43,0.0,0.0,14.3
151,Holkins,reserved,the right,False,39.4,0.394,0.0,0.0,13.1
151,Holkins,"bring to, the right bring",Carl,False,43.6,0.436,0.0,0.0,14.5
151,Krahulik,"bring back goes, goes to",France,False,41.3,0.413,0.0,0.0,13.8
152,a Language A,occupies In,a given territory and another Language B,False,38.8,0.388,0.0,0.0,12.9
152,a Language A,occupies In,another Language B,False,37.4,0.374,0.0,0.0,12.5
152,a Language A,occupies In,a typical case of substrate interference,False,37.2,0.372,0.0,0.0,12.4
152,a Language A,arrives in,arrives in the same territory,False,39.3,0.393,0.0,0.0,13.1
152,a Language A,occupies to arrives in,the same territory,False,37.3,0.373,0.0,0.0,12.4
152,a Language A,"occupies In, a typical case of",substrate interference,False,36.9,0.369,0.0,0.0,12.3
152,a Language A,occupies,a given territory,False,33.0,0.33,0.0,0.0,11.0
152,a Language A,"arrives, arrives in",the same territory,False,36.5,0.365,0.0,0.0,12.2
153,John Cecil Masterman,commented In,addition,False,39.4,0.394,0.0,0.0,13.1
153,John Cecil Masterman,was,useless and harmful,False,36.9,0.369,0.0,0.0,12.3
153,John Cecil Masterman,was,harmful,False,37.7,0.377,0.0,0.0,12.6
153,St Paul 's Cathedral,hit,example,False,43.1,0.431,0.0,0.0,14.4
153,it,was,useless and harmful,False,55.3,0.553,0.0,0.0,18.4
153,it,was,harmful,False,43.8,0.438,0.0,0.0,14.6
153,it,If were hit for,"If , for example , St Paul 's Cathedral were hit",False,27.3,0.273,0.0,0.0,9.1
153,the bomb,had descended in,a cinema in Islington,False,41.2,0.412,0.0,0.0,13.7
153,the truth,would get through,Germany,False,37.7,0.377,0.0,0.0,12.6
153,John Cecil Masterman,had descended in,a cinema in Islington,False,35.0,0.35,0.0,0.0,11.7
153,the bomb,since would get through to,since the truth would inevitably get through to Germany,False,25.0,0.25,0.0,0.0,8.3
153,John Cecil Masterman,commented In,chairman,False,36.7,0.367,0.0,0.0,12.2
153,John Cecil Masterman,chairman of,the Twenty Committee,False,35.1,0.351,0.0,0.0,11.7
153,John Cecil Masterman,"commented, hit for",example,False,33.8,0.338,0.0,0.0,11.3
153,St Paul 's Cathedral,hit,it,False,47.8,0.478,0.0,0.0,15.9
153,St Paul 's Cathedral,"was, report to, was report",the bomb,False,30.0,0.3,0.0,0.0,10.0
153,St Paul 's Cathedral,"descended, descended upon",a cinema,False,39.5,0.395,0.0,0.0,13.2
153,St Paul 's Cathedral,a cinema in,Islington,False,43.3,0.433,0.0,0.0,14.4
153,St Paul 's Cathedral,get inevitably,the truth,False,37.5,0.375,0.0,0.0,12.5
153,St Paul 's Cathedral,"get, get through, get to",Germany,False,35.1,0.351,0.0,0.0,11.7
154,Boston College,left In,the Big East Conference,False,36.4,0.364,0.0,0.0,12.1
154,Boston College,left In,athletics,False,47.6,0.476,0.0,0.0,15.9
154,Boston College,joined on,the Atlantic Coast Conference,False,37.6,0.376,0.0,0.0,12.5
154,Boston College,left to joined on,"July 1 , 2005",False,34.1,0.341,0.0,0.0,11.4
154,Boston College,left In left,the Big East Conference,False,36.6,0.366,0.0,0.0,12.2
154,Boston College,left joined,the Atlantic Coast Conference,False,36.7,0.367,0.0,0.0,12.2
154,Boston College,joined on,"July 1 , 2005",False,34.8,0.348,0.0,0.0,11.6
155,this specialized function,replaces In,the basic rifleman position in the fireteam,False,38.2,0.382,0.0,0.0,12.7
155,this specialized function,replaces In,both cases,False,39.0,0.39,0.0,0.0,13.0
155,this specialized function,replaces In,both cases,False,39.0,0.39,0.0,0.0,13.0
155,this specialized function,replaces,the basic rifleman position,False,39.6,0.396,0.0,0.0,13.2
155,this specialized function,the basic rifleman position in,the fireteam,False,38.8,0.388,0.0,0.0,12.9
156,Condon,claimed,whom,False,25.5,0.255,0.0,0.0,8.5
156,Condon,passed in,the ransom money,False,43.5,0.435,0.0,0.0,14.5
156,he,passed in,the ransom money,False,46.2,0.462,0.0,0.0,15.4
156,he,passed in,St. Raymond 's Cemetery,False,38.9,0.389,0.0,0.0,13.0
156,the man,claimed,whom,False,35.7,0.357,0.0,0.0,11.9
156,Condon,claimed_that,he passed the ransom money to in St. Raymond 's Cemetery,False,39.3,0.393,0.0,0.0,13.1
156,Condon told,told In,Condon,False,38.7,0.387,0.0,0.0,12.9
156,Condon told,"told after, after seeing",Hauptmann,False,39.0,0.39,0.0,0.0,13.0
156,Condon told,seeing in,a lineup,False,36.4,0.364,0.0,0.0,12.1
156,Condon told,a lineup at,New York Police Department Greenwich Street Station,False,39.6,0.396,0.0,0.0,13.2
156,Condon told,told,FBI Special Agent Turrou that Hauptmann,False,43.5,0.435,0.0,0.0,14.5
156,Condon told,"was, was not John",the man,False,43.8,0.438,0.0,0.0,14.6
156,Condon,claimed to claimed,he,False,34.4,0.344,0.0,0.0,11.5
156,Condon,passed,the ransom money,False,39.4,0.394,0.0,0.0,13.1
156,Condon,"passed to, passed in",St. Raymond 's Cemetery,False,39.1,0.391,0.0,0.0,13.0
157,RCPO,concluded In,858 cases convictions in 88 % of cases,False,33.6,0.336,0.0,0.0,11.2
157,RCPO,concluded In,its first six months,False,34.6,0.346,0.0,0.0,11.5
157,858 cases convictions,in,88 % of cases of cases,False,33.3,0.333,0.0,0.0,11.1
157,RCPO,concluded In concluded,858 cases convictions,False,30.4,0.304,0.0,0.0,10.1
157,RCPO,858 cases convictions in,88 %,False,28.6,0.286,0.0,0.0,9.5
157,RCPO,88 % of,cases,False,32.8,0.328,0.0,0.0,10.9
158,it,treated In,modern classifications,False,38.1,0.381,0.0,0.0,12.7
158,it,treated as,a subfamily of the Glyphipterigidae family,False,43.2,0.432,0.0,0.0,14.4
158,it,treated In,modern classifications,False,38.1,0.381,0.0,0.0,12.7
158,it,"treated often treated, treated as, as subfamily",subfamily,False,41.9,0.419,0.0,0.0,14.0
158,it,subfamily of,the Glyphipterigidae family,False,37.5,0.375,0.0,0.0,12.5
159,this policy,has relaxed In,more recent years,False,42.4,0.424,0.0,0.0,14.1
159,this policy,relaxed In,more recent years,False,39.5,0.395,0.0,0.0,13.2
160,order,to support,planned TRAX expansion,False,33.8,0.338,0.0,0.0,11.3
160,UTA,ordered In from,77 Siemens S70 light rail vehicles,False,45.0,0.45,0.0,0.0,15.0
160,UTA,ordered In,order to support planned TRAX expansion,False,32.5,0.325,0.0,0.0,10.8
160,UTA,ordered from,Siemens AG,False,34.0,0.34,0.0,0.0,11.3
160,UTA,"ordered In, support to, order support ordered",77 Siemens S70 light rail vehicles,False,38.2,0.382,0.0,0.0,12.7
160,UTA,ordered from,Siemens AG,False,34.0,0.34,0.0,0.0,11.3
161,Cyprinidae,have been affected,Cyprinidae of southwestern North America,False,39.7,0.397,0.0,0.0,13.2
161,a considerable number,went in,entirely extinct,False,43.0,0.43,0.0,0.0,14.3
161,a considerable number,went in,settlement by Europeans,False,36.8,0.368,0.0,0.0,12.3
161,a considerable number,have been affected,Cyprinidae of southwestern North America,False,40.8,0.408,0.0,0.0,13.6
161,In particular,is,particular,False,40.0,0.4,0.0,0.0,13.3
161,Cyprinidae,"affected In, Cyprinidae of",southwestern North America,False,40.0,0.4,0.0,0.0,13.3
161,a considerable number,"affected severely affected went, extinct entirely, went after",settlement,False,36.1,0.361,0.0,0.0,12.0
161,a considerable number,settlement by,Europeans,False,37.7,0.377,0.0,0.0,12.6
162,the Oppositionists,were in,able to form a minority government,False,50.9,0.509,0.0,0.0,17.0
162,the Oppositionists,were in,which,False,46.4,0.464,0.0,0.0,15.5
162,Frank Wilson,to form,a minority government,False,46.0,0.46,0.0,0.0,15.3
162,Frank Wilson,won In,the seat,False,46.2,0.462,0.0,0.0,15.4
162,Frank Wilson,won In,"the 1901 election , after which the Oppositionists under George Leake were able to form a minority government",False,42.0,0.42,0.0,0.0,14.0
162,Frank Wilson,is,formerly the member for Canning,False,45.1,0.451,0.0,0.0,15.0
162,the Oppositionists,"won In, were after",the 1901 election,False,48.0,0.48,0.0,0.0,16.0
